Dist Code,Year,State Code,State Name,Dist Name,JAN,FEB,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPT,OCT,NOV,DEC,ANNUAL
196,2009,12,Uttar Pradesh,Agra,0,0,0,1.6,38,16.8,74.1,76.7,84.4,62.6,0,0,354.2
196,2010,12,Uttar Pradesh,Agra,0.6,8.5,4.2,0,5.2,37.3,96.6,70.4,62.4,5.7,7.6,0,298.5
196,2011,12,Uttar Pradesh,Agra,1.6,9.7,0,0.9,10.8,12.4,88.1,71.7,71.3,3.5,7.3,0,277.3
196,2012,12,Uttar Pradesh,Agra,23.4,1.1,0,5.4,0.7,5.7,184.8,281.3,90.2,0.6,0,0,593.2
196,2013,12,Uttar Pradesh,Agra,10.5,27.3,2.3,0.5,3.2,70.6,163.1,269.1,76,83.2,0.2,5,711
196,2014,12,Uttar Pradesh,Agra,40.2,23.9,16.6,2,6.5,12.3,73.9,128,42.9,4.3,0,12.3,362.9
196,2015,12,Uttar Pradesh,Agra,32,0.5,71.8,25.5,13.4,27.2,57.2,105,23.9,14,0,2.9,373.4
197,2005,12,Uttar Pradesh,Mainpuri,11,14.8,44.5,0,20,6,300,119,116,0,0,0,631.3
197,2006,12,Uttar Pradesh,Mainpuri,0,0,0,0,0,36,0,95,2,0,0,0,133
197,2007,12,Uttar Pradesh,Mainpuri,0,0,0,0,0,0,0,0,0,0,0,0,-1
197,2008,12,Uttar Pradesh,Mainpuri,57.2,236,436,367.8,91.2,0,0,0,0,0,0,0,1188.2
197,2009,12,Uttar Pradesh,Mainpuri,0,0.7,11.5,0,85.9,220.4,115.6,87.8,0,0,0,0,521.9
197,2010,12,Uttar Pradesh,Mainpuri,15.4,11,4,23,62.6,211.7,199,164.9,78.2,24.9,5.7,0.2,800.6
197,2011,12,Uttar Pradesh,Mainpuri,0.8,8.7,4.1,0.2,5.8,48.2,97.8,87,68.9,5.9,7.9,0.3,335.6
197,2012,12,Uttar Pradesh,Mainpuri,13.1,0,0,7.4,0,21.4,176.4,137.8,40.1,0,0,0,396.2
197,2013,12,Uttar Pradesh,Mainpuri,16.2,33,0,0,0,192.6,188,242.1,43,66.1,0,14.5,795.5
197,2014,12,Uttar Pradesh,Mainpuri,44.6,12.3,14.6,2.7,0,15.2,101.8,34.7,39.3,0.5,0,9.4,275.1
197,2015,12,Uttar Pradesh,Mainpuri,16.6,0,46.7,15.4,10.1,18.4,127.6,82.8,9.1,0,0,9.7,336.4
198,2005,12,Uttar Pradesh,Etah,0.6,11.4,26.6,0,10,25,157,53,97,0,0,1,381.6
198,2006,12,Uttar Pradesh,Etah,0,0,0,0,15,128,243,143,83,16,0,0,628
198,2007,12,Uttar Pradesh,Etah,0,85,65,0,15.4,13.6,139.5,127.2,32.1,1,0,0,478.8
198,2008,12,Uttar Pradesh,Etah,0,3.8,9.6,98.7,157.2,175.5,46.5,0,0,0,0,0,491.3
198,2009,12,Uttar Pradesh,Etah,0,0,18.3,12.3,0,41.9,109.4,64.4,31.3,0,0,0,277.6
198,2010,12,Uttar Pradesh,Etah,0.7,13.3,5.7,3.7,12,33.9,126.4,95.1,88.1,5.7,3.7,0.1,388.4
198,2011,12,Uttar Pradesh,Etah,0.7,0,0.7,0.7,14.1,172.8,328.8,231.2,122,0.7,0,1,872.7
198,2012,12,Uttar Pradesh,Etah,37,0,0,11,2.7,5,161.5,181.3,74.3,0,0,0,472.8
198,2013,12,Uttar Pradesh,Etah,16,33.6,1.7,0,0,115.8,167.8,221.7,36,53,0.3,6.7,652.6
198,2014,12,Uttar Pradesh,Etah,40.3,6.4,17.5,9,2.3,3.7,92.5,63.8,64.5,8.1,0,8.3,316.4
198,2015,12,Uttar Pradesh,Etah,36.2,0,43,19.4,4,53.4,126.5,77,18.3,8.7,0,2.3,388.8
199,2005,12,Uttar Pradesh,Bareilly,8.8,54.7,23.9,24,14,60,279,89,330,0,0,0,883.4
199,2006,12,Uttar Pradesh,Bareilly,0,0,13,7,31,88,203,130,75,28,0,2,577
199,2007,12,Uttar Pradesh,Bareilly,0,56,3,1,56.7,155,358.5,218.6,154.4,0,0,0.7,1003.9
199,2008,12,Uttar Pradesh,Bareilly,0,1.1,0,9.4,10.2,302.9,437.8,371.8,211.1,11.9,0,0,1356.2
199,2009,12,Uttar Pradesh,Bareilly,0,1,0.9,6.4,8.6,44.1,174.5,384.9,159.8,93.3,0,0,873.5
199,2010,12,Uttar Pradesh,Bareilly,10.1,3.9,1.8,16.4,42.5,156.3,164.2,199.7,179.2,17.7,2.8,1.7,796.3
199,2011,12,Uttar Pradesh,Bareilly,3.1,19,6.3,2.8,21.8,84.1,261.2,283.8,197.2,15.9,2.8,1.7,899.7
199,2012,12,Uttar Pradesh,Bareilly,31.8,0,0,6.7,0.2,12.7,166.2,248.5,148.5,0.9,0,2,617.5
199,2013,12,Uttar Pradesh,Bareilly,34.2,53.1,3.8,0.4,8.1,371.1,428.8,244.6,90.7,45.6,0.4,7.7,1288.5
199,2014,12,Uttar Pradesh,Bareilly,40,25,38.9,9.3,10.4,35.3,218.5,76.3,97.3,16.5,0,22.5,590
199,2015,12,Uttar Pradesh,Bareilly,43.5,8.4,72.4,19.9,5.5,162.6,281.4,186.7,33,6.1,1.4,0,820.9
200,2005,12,Uttar Pradesh,Budaun,4,0,0.7,0,1,73,112,36,18,0,0,0,244.7
200,2006,12,Uttar Pradesh,Budaun,0,0,0,0,0,0,124,60,24,0,0,0,208
200,2007,12,Uttar Pradesh,Budaun,0,0,2,0,13.5,91.5,207.8,176.8,37.5,0,0,0,529.1
200,2008,12,Uttar Pradesh,Budaun,43.7,193.2,430.8,350.7,87.9,3,0.6,0,0,0,0,0,1109.9
200,2009,12,Uttar Pradesh,Budaun,0,0,13.4,16,0,154.6,296.2,102.5,71,0,0,0,653.7
200,2010,12,Uttar Pradesh,Budaun,12.2,7.4,0.8,15.5,59.7,247.5,199.7,199,98,18,6.3,2.7,866.9
200,2011,12,Uttar Pradesh,Budaun,1.7,21.3,11.1,2.7,17.2,79.8,218.3,226.4,98.9,12.4,6.1,2.6,698.5
200,2012,12,Uttar Pradesh,Budaun,32.8,0,0,4.5,0,3.3,169.4,190.4,68.9,3,0,2.4,474.7
200,2013,12,Uttar Pradesh,Budaun,15.6,31.9,3,0.5,0.4,166.7,190.5,117.2,75,50,0.4,12,663.2
200,2014,12,Uttar Pradesh,Budaun,36.6,24.7,24,7,5.2,14.8,121.4,67,47.4,30.4,0,11.8,390.3
200,2015,12,Uttar Pradesh,Budaun,44.5,0,53.7,21.4,8.6,94.9,267.6,179.2,33.4,0.2,0,2.4,705.9
201,2005,12,Uttar Pradesh,Moradabad,51.2,27.2,55.1,0,2,38,338,34,467,0,0,0,1012.5
201,2006,12,Uttar Pradesh,Moradabad,0,0,7,0,12,58,296,114,121,25,0,9,642
201,2007,12,Uttar Pradesh,Moradabad,0,90,58,0,10.6,112.8,216.5,339,192.5,0,0,0,1019.4
201,2008,12,Uttar Pradesh,Moradabad,0,0,13.4,365.2,173.1,315.6,58.8,2,7.4,0,0,0,935.5
201,2009,12,Uttar Pradesh,Moradabad,0,10.8,4,39.6,5.7,13.3,145.6,195.9,171.2,103.5,0,0,689.6
201,2010,12,Uttar Pradesh,Moradabad,0.2,10.5,6.8,1.1,11.9,51.6,154.6,168.1,129.6,17.7,3.6,1.8,557.5
201,2011,12,Uttar Pradesh,Moradabad,0.5,15.2,7.7,2,16.8,88.6,194.7,246.8,134.7,17.4,3.6,1.8,729.8
201,2012,12,Uttar Pradesh,Moradabad,19.3,1.4,3,6.4,1.1,4.2,190.4,288.6,137.2,0,0.2,3.7,655.5
201,2013,12,Uttar Pradesh,Moradabad,13.3,60.5,8.1,3,0.5,364.3,340.6,311.8,54.4,37.1,2.7,9.4,1205.7
201,2014,12,Uttar Pradesh,Moradabad,33.2,58.2,52.2,9.3,6.6,13.4,285.2,89.3,126.8,30.5,0,33.8,738.5
201,2015,12,Uttar Pradesh,Moradabad,35,19.9,55.7,29,21.9,197.8,346.3,164.2,30.1,8,4.6,0,912.5
202,2005,12,Uttar Pradesh,Shahjahanpur,25.6,3,23,0,4,78,175,141,165,0,0,3,617.6
202,2006,12,Uttar Pradesh,Shahjahanpur,0,0,3,1,5,219,227,32,26,24,0,5,542
202,2007,12,Uttar Pradesh,Shahjahanpur,0,85,34,0,34.3,163.7,289.5,153.1,24.8,0,0,0,784.4
202,2008,12,Uttar Pradesh,Shahjahanpur,0,1.2,3.7,214.4,367.3,391.5,184.7,29.7,0,0,0,0,1192.5
202,2009,12,Uttar Pradesh,Shahjahanpur,0,0.5,0,1.5,11.7,70.6,151.5,273.2,200.5,130.2,0,0,839.7
202,2010,12,Uttar Pradesh,Shahjahanpur,0,0,0,0,0,0,0,193.6,167.2,37.2,1.9,4.9,404.8
202,2011,12,Uttar Pradesh,Shahjahanpur,0.3,21.3,11.7,2.5,20,99.9,273,250.1,173.6,35.2,1.9,4,893.5
202,2012,12,Uttar Pradesh,Shahjahanpur,33.8,0,0,7.5,0,1.1,279.7,316.8,237.6,2.1,0,0.9,879.5
202,2013,12,Uttar Pradesh,Shahjahanpur,31.2,69.7,1.7,2.7,0,271.3,388.2,240.1,67.4,33.1,11.1,8.7,1125.2
202,2014,12,Uttar Pradesh,Shahjahanpur,37.8,21.4,16.6,3.5,3.6,22.9,259.3,71.6,70,25.6,0,8.3,540.6
202,2015,12,Uttar Pradesh,Shahjahanpur,26.5,0,67.9,25.8,8.3,43.8,267.5,191.2,6.7,7.7,0,0,645.4
203,2005,12,Uttar Pradesh,Pilibhit,13.1,15.5,2.6,0,10,20,144,0,38,0,0,0,243.2
203,2006,12,Uttar Pradesh,Pilibhit,0,0,0,0,0,35,73,42,33,0,0,0,183
203,2007,12,Uttar Pradesh,Pilibhit,0,0,0,0,8.8,62,246.8,142.6,72,4.8,0,0,537
203,2008,12,Uttar Pradesh,Pilibhit,0,1.3,6.6,67.2,148,77.2,51.2,0,0,0,0,0,351.5
203,2009,12,Uttar Pradesh,Pilibhit,19.1,127.9,295.2,205.8,145.6,0,0,0,0,0,0,0,793.6
203,2010,12,Uttar Pradesh,Pilibhit,18.8,13.3,9.7,30.1,106.3,270.3,193.6,164.2,121.4,30.6,0,0.1,958.5
203,2011,12,Uttar Pradesh,Pilibhit,0,10.1,3.4,1.3,22.3,52.1,203.7,242.4,142.9,30.6,0,0.1,708.9
203,2012,12,Uttar Pradesh,Pilibhit,17.2,0,0.8,8.9,0,16.1,276.8,225.9,236.6,0,0,0,782.3
203,2013,12,Uttar Pradesh,Pilibhit,26.4,49.2,1,0,0,251.3,218,211.6,51.6,33.9,0,8.5,851.5
203,2014,12,Uttar Pradesh,Pilibhit,19.4,11.3,18.8,5,1.7,54.8,185.8,108.8,47.1,20.5,0,11,484.2
203,2015,12,Uttar Pradesh,Pilibhit,40.3,8.3,81.3,9.9,4.3,102.8,158.6,98.8,4.7,7.8,2.4,0.7,519.9
204,2005,12,Uttar Pradesh,Rampur,1.9,30.5,17.8,0,0,0,89,15,130,0,0,0,284.2
204,2006,12,Uttar Pradesh,Rampur,0,0,0,0,0,3,0,3,75,0,0,0,81
204,2007,12,Uttar Pradesh,Rampur,0,0,0,0,0,0,0,0,0,0,0,0,-1
204,2008,12,Uttar Pradesh,Rampur,0,0,115.5,215.4,52.4,4.7,0,0,0,0,0,0,388
204,2009,12,Uttar Pradesh,Rampur,2.7,66.1,160.5,95.7,44.7,0,0,0,0,0,0,0,369.7
204,2010,12,Uttar Pradesh,Rampur,0.4,12.9,9.1,1.4,13.5,51.1,175.7,191.4,128.5,11,1.7,0.3,597
204,2011,12,Uttar Pradesh,Rampur,1.9,12.9,9.1,1.4,14,71.8,209.4,246.2,133.4,9.7,1.7,0.3,711.8
204,2012,12,Uttar Pradesh,Rampur,15.1,0,3.2,6.2,0,0,111,169.1,75.4,0,0,0,380
204,2013,12,Uttar Pradesh,Rampur,10.7,54.1,0,4.4,0,151.5,224.8,226.1,53.2,27.9,3.8,5.8,762.3
204,2014,12,Uttar Pradesh,Rampur,29.4,46.2,41.7,6.7,3.5,7,162.8,79.6,79.5,32.6,0,37.2,526.2
204,2015,12,Uttar Pradesh,Rampur,41.6,20.6,79.1,13.7,5.7,59.2,194.6,76,5.8,5,5.9,0,507.2
205,2005,12,Uttar Pradesh,Bijnor,27.1,39.4,15.9,2,19,111,398,77,404,0,0,0,1093.4
205,2006,12,Uttar Pradesh,Bijnor,2,0,16,3,163,35,186,138,63,13,0,4,623
205,2007,12,Uttar Pradesh,Bijnor,1,142,76,11.9,29.9,172.7,259.6,287.6,125.9,57,0,0,1163.6
205,2008,12,Uttar Pradesh,Bijnor,1.3,0,0,10.5,42.1,270,294.2,255.4,52.1,24.8,18.8,0,969.2
205,2009,12,Uttar Pradesh,Bijnor,0,18.3,7,4.7,16.8,43.6,99.3,262.3,230,16.8,0,0,698.8
205,2010,12,Uttar Pradesh,Bijnor,2,29,13.7,5.8,45,103.9,293.6,204.4,156.1,13.5,0,4,871
205,2011,12,Uttar Pradesh,Bijnor,3.1,33.3,12.3,3.6,24.3,123.4,268,249.7,153.7,10.5,0,2.8,884.7
205,2012,12,Uttar Pradesh,Bijnor,11,1.8,17.5,2.3,0.7,1.6,179.3,212.3,175.2,0,0,11.2,612.9
205,2013,12,Uttar Pradesh,Bijnor,40,113.9,15.1,0,0,208.1,219.3,383.6,63.3,40.5,4.1,11.2,1099.1
205,2014,12,Uttar Pradesh,Bijnor,92.1,47.6,31.5,6.5,45.9,6.7,391.8,90.1,155.8,19,0,14,901
205,2015,12,Uttar Pradesh,Bijnor,36.1,5.8,91.2,20.5,12.5,171.1,279.1,268.5,99.2,2.5,4.5,0,991
206,2005,12,Uttar Pradesh,Farrukhabad,0,33.4,8.2,0,4,51,299,84,177,5,0,7,668.6
206,2006,12,Uttar Pradesh,Farrukhabad,0,0,0,6,0,87,466,100,89,0,0,1,749
206,2007,12,Uttar Pradesh,Farrukhabad,0,2,6,0,0,9,225.7,141.2,31.6,0,0,0,415.5
206,2008,12,Uttar Pradesh,Farrukhabad,0,12.8,112.9,310.1,209.8,100,0,0,0,0,0,0,745.6
206,2009,12,Uttar Pradesh,Farrukhabad,0,0,0,3.2,271.6,4.3,90.1,224.7,106.6,47.5,0,0,748
206,2010,12,Uttar Pradesh,Farrukhabad,14.7,0.9,0.2,4,44.2,157.1,118.5,163.6,104.1,5.5,5.2,0.7,618.7
206,2011,12,Uttar Pradesh,Farrukhabad,0.8,2.5,1.7,0,3.3,31.2,75.3,67.1,42,3.3,0.4,0.4,228
206,2012,12,Uttar Pradesh,Farrukhabad,32.9,0,0,3.5,0,0,161.2,126.9,121.9,0,0,0,446.4
206,2013,12,Uttar Pradesh,Farrukhabad,10.9,42.5,0,0,0,209.5,247,146.4,58.7,38,4.1,3.5,760.6
206,2014,12,Uttar Pradesh,Farrukhabad,43.2,15.6,20.4,12.9,1.9,16.8,74,7.9,125,13.7,0,15.7,347.1
206,2015,12,Uttar Pradesh,Farrukhabad,23.2,0,57.8,19.3,5.2,46.1,158.7,128.1,14,9.3,0,0.5,462.2
207,2005,12,Uttar Pradesh,Etawah,1.5,0.8,3.5,0,0,6,398,48,67,0,0,1,525.8
207,2006,12,Uttar Pradesh,Etawah,0,0,2,0,0,0,160,31,35,0,0,0,228
207,2007,12,Uttar Pradesh,Etawah,0,3,19,0,0,54.6,42.3,76.1,25.9,0,0,0,220.9
207,2008,12,Uttar Pradesh,Etawah,0,0,0,12.6,16,101.2,293.9,256.8,74.3,0,0,0,754.8
207,2009,12,Uttar Pradesh,Etawah,0,0,2.1,0,96,133.2,106,42.6,0,0,0,0,379.9
207,2010,12,Uttar Pradesh,Etawah,12.5,6.2,0.4,4.4,36.4,156.6,89.5,92.4,69.1,12.5,5.2,3.6,488.7
207,2011,12,Uttar Pradesh,Etawah,0,14.7,0.9,0.2,6.1,55.6,173.8,115.6,101.3,24,1.2,2.6,496
207,2012,12,Uttar Pradesh,Etawah,16,0,0,4,0.5,2.1,164.8,221.1,49.2,0,0,0,457.7
207,2013,12,Uttar Pradesh,Etawah,1,25.5,0,0,0,150.4,196,236.8,41,17,2,12,681.7
207,2014,12,Uttar Pradesh,Etawah,30,16,1.5,0,0,15.5,67.2,71.7,57.4,0.3,0,13.3,272.9
207,2015,12,Uttar Pradesh,Etawah,7,0,95.8,7.9,3.5,42.6,132.1,158.4,40.8,5.4,0,28.5,522
208,2012,12,Uttar Pradesh,Kanpur,42.6,10.4,0.1,1.4,0,0.3,280.6,183.1,101.8,0,0,0,620.1
208,2013,12,Uttar Pradesh,Kanpur,2.3,104.7,0.4,0.1,0,247.1,222.3,155.4,43.3,80.8,0.1,1,857.2
208,2014,12,Uttar Pradesh,Kanpur,81.9,26.6,14.8,2,1.3,18.7,143.3,57.5,95.1,29.6,0,11,481.7
208,2015,12,Uttar Pradesh,Kanpur,24.1,0.1,92,11.1,10.2,29.3,90.9,69.1,28.8,13.7,0,19.5,388.7
209,2005,12,Uttar Pradesh,Fatehpur,12.8,5.3,22,0,18,19,167,21,125,0,0,11,401.1
209,2006,12,Uttar Pradesh,Fatehpur,0,0,13,1,1,93,194,58,35,0,12,0,407
209,2007,12,Uttar Pradesh,Fatehpur,0,45,37,0.7,2.2,37.3,215.6,195.4,22.8,0.7,0,0,556.7
209,2008,12,Uttar Pradesh,Fatehpur,307,532.3,224.7,53.1,0,0,0,0,0,0,0,0,1117.1
209,2009,12,Uttar Pradesh,Fatehpur,0,73,134.1,143.1,53.7,0,0,0,0,0,0,0,403.9
209,2010,12,Uttar Pradesh,Fatehpur,2.2,11.5,5.4,0.7,4.6,64.4,216.4,193.5,78.3,17.4,4,1.9,600.3
209,2011,12,Uttar Pradesh,Fatehpur,1.8,9.5,0,0,17.3,84.7,135.7,129.5,128.3,14.8,6.2,0.9,528.7
209,2012,12,Uttar Pradesh,Fatehpur,39.2,14,0,1.4,0,10,326.7,195.1,123.2,0,0,0,709.6
209,2013,12,Uttar Pradesh,Fatehpur,0,96.5,0,0,0,474.8,219.3,208.7,22.1,69.5,0,0,1090.9
209,2014,12,Uttar Pradesh,Fatehpur,39.7,28.6,24.9,0,0,23.8,134.8,39.8,58.6,44.1,0,21.4,415.7
209,2015,12,Uttar Pradesh,Fatehpur,15.6,5.4,40.5,11.2,0,4.1,72.5,19.2,1.9,4.8,5.9,5.6,186.7
210,2005,12,Uttar Pradesh,Allahabad,44.9,12.5,16.9,3,14,73,301,244,88,29,0,18,844.3
210,2006,12,Uttar Pradesh,Allahabad,0,0,24,24,6,23,439,138,48,39,0,0,741
210,2007,12,Uttar Pradesh,Allahabad,0,76,25,1.2,21.9,77,295.4,295.4,209.2,2.8,0,5.4,1009.3
210,2008,12,Uttar Pradesh,Allahabad,0.6,10,0,3.1,38.5,322.4,446.9,326.1,67.5,20.3,1.7,0,1237.1
210,2009,12,Uttar Pradesh,Allahabad,0,0.5,14.4,3.2,26.8,3.1,172.7,64.8,177.8,33.6,0,0,496.9
210,2010,12,Uttar Pradesh,Allahabad,1.7,21.7,7.4,4.3,9.2,63.3,260.7,188.1,103.9,18.6,6.7,1.1,686.7
210,2011,12,Uttar Pradesh,Allahabad,0,9.8,4.2,0,0.2,74,117,137.1,66.8,4,2.4,1.2,416.7
210,2012,12,Uttar Pradesh,Allahabad,43.7,0,0.8,9.2,0.1,23.1,385.4,246.1,363.5,2.7,0,0,1074.6
210,2013,12,Uttar Pradesh,Allahabad,0,68.1,3.2,0.3,0,245,294.8,337.9,64.1,220.3,0,0.6,1234.3
210,2014,12,Uttar Pradesh,Allahabad,81.8,47.6,28.7,0,2.9,38.2,208.1,149.2,73.6,114.5,0,9.7,754.3
210,2015,12,Uttar Pradesh,Allahabad,59.9,1,48.3,33.8,0,81.9,160.1,156.6,14.2,19.9,0,1.2,576.9
211,2005,12,Uttar Pradesh,Jhansi,9.1,2,39,1,11,59,182,121,133,17,0,2,576.1
211,2006,12,Uttar Pradesh,Jhansi,0,0,45,0,19,239,140,101,28,3,0,0,575
211,2007,12,Uttar Pradesh,Jhansi,1,17,18,0.1,13.9,69.5,82.3,99.9,36.5,0,0,0.8,339
211,2008,12,Uttar Pradesh,Jhansi,0,0,0,2.8,18.2,583.2,244,206.8,90.3,0,24.3,0,1169.6
211,2009,12,Uttar Pradesh,Jhansi,8.8,0.8,2.7,12,8,189.7,181.9,70.5,57.6,0,0,0,532
211,2010,12,Uttar Pradesh,Jhansi,0.6,9.1,7.9,0.7,8.6,84.8,155.6,127.9,73.7,18.9,8.4,2,498.2
211,2011,12,Uttar Pradesh,Jhansi,0,6.1,1.8,0,3.5,79.1,160.8,125.6,104.4,11.4,15.9,0.4,509
211,2012,12,Uttar Pradesh,Jhansi,48.3,1,0,2.7,0,2.8,298,229.5,67.1,0,0,0,649.4
211,2013,12,Uttar Pradesh,Jhansi,0.4,91.2,1.9,5.9,0,177.6,317.5,409.6,25.1,157.7,4,13.2,1204.1
211,2014,12,Uttar Pradesh,Jhansi,60,38.7,11,7.3,3.4,25.7,142,120.3,111.1,15,0,34.5,569
211,2015,12,Uttar Pradesh,Jhansi,38.6,14.7,45.8,15.8,10.8,21.9,221,125.5,21.4,11.5,6.2,0.3,533.5
213,2005,12,Uttar Pradesh,Jalaun,5.5,1,6.5,0,2,12,239,218,132,0,0,0,616
213,2006,12,Uttar Pradesh,Jalaun,0,0,0,0,0,0,301,77,26,0,0,0,404
213,2007,12,Uttar Pradesh,Jalaun,0,0,14,0,0,77.5,82.9,88.2,57.1,0,0,0,319.7
213,2008,12,Uttar Pradesh,Jalaun,0,0,0,176.2,309.5,135.2,106.8,8.7,0,0,0,0,736.4
213,2009,12,Uttar Pradesh,Jalaun,0,0,0.4,0,132.2,154.2,105.4,108.5,0,0,0,0,500.7
213,2010,12,Uttar Pradesh,Jalaun,9.1,7.9,0.7,8.6,84.8,155.6,127.9,96.7,78.5,14.6,15.9,0.4,600.6
213,2011,12,Uttar Pradesh,Jalaun,0.3,4.7,1.6,0,6.5,69.5,165.7,152.7,83.3,17.6,5.4,0.4,507.7
213,2012,12,Uttar Pradesh,Jalaun,17,1,0,7,0,2.5,230.3,282.8,134.9,0,0,0,675.5
213,2013,12,Uttar Pradesh,Jalaun,1.3,83.8,1.7,0,0,205.4,197.7,318,35.6,151.3,0,8,1002.8
213,2014,12,Uttar Pradesh,Jalaun,90.9,22.8,4,0,6.3,21.8,137,68.7,125.5,7,0,18.7,502.7
213,2015,12,Uttar Pradesh,Jalaun,31.4,0,52,4.1,4.7,20.8,190.1,120.7,3,19.6,0,3.7,450.1
214,2005,12,Uttar Pradesh,Hamirpur,10.5,0.5,20.5,0,4,100,187,186,58,0,0,0,566.5
214,2006,12,Uttar Pradesh,Hamirpur,0,0,3,0,6,2,221,73,65,0,7,0,377
214,2007,12,Uttar Pradesh,Hamirpur,0,30,10,0,0.7,56.9,115.2,155.8,60.4,1.1,0,3.3,433.4
214,2008,12,Uttar Pradesh,Hamirpur,0,0,2.2,219.5,431,229.3,109.9,5.8,11.4,0,0,0,1009.1
214,2009,12,Uttar Pradesh,Hamirpur,2.8,1.8,2,5.2,31.2,10.7,179.4,204.4,135.1,86.4,0,0,659
214,2010,12,Uttar Pradesh,Hamirpur,1.4,17.1,10.8,1.8,10.9,76.8,198.2,163.9,79.2,26,10.3,2.6,599
214,2011,12,Uttar Pradesh,Hamirpur,3.2,7.8,0,1.3,8.4,228.9,202.5,167,113.3,17.3,20.1,1.4,771.2
214,2012,12,Uttar Pradesh,Hamirpur,54.2,3.7,0,2,0,2.8,211.8,255.3,114.7,0,0,0,644.5
214,2013,12,Uttar Pradesh,Hamirpur,0,97.4,1.3,6,0,240.3,172,422.6,84.6,105.9,1.7,4.7,1136.5
214,2014,12,Uttar Pradesh,Hamirpur,46.7,26.2,8,3.1,8.7,29.1,109,99.3,105,23,0,27,485.1
214,2015,12,Uttar Pradesh,Hamirpur,22.7,15.4,76.7,10.3,1.3,10.4,188.2,102.8,22.8,10.5,0.3,9,470.4
215,2005,12,Uttar Pradesh,Banda,0.9,3.9,11,0,21,40,323,274,190,0,0,15,878.8
215,2006,12,Uttar Pradesh,Banda,0,0,23,0,7,3,390,158,32,0,0,0,613
215,2007,12,Uttar Pradesh,Banda,0,83,25,0,0,36,144.5,186.7,93.9,0,0,0,569.1
215,2008,12,Uttar Pradesh,Banda,0,0,16.1,323.8,444.2,193.9,66,6,9.7,0,0,0,1059.7
215,2009,12,Uttar Pradesh,Banda,0,0,47,17,143.1,194,178.1,74.5,0,0,0,0,653.7
215,2010,12,Uttar Pradesh,Banda,1.5,16.2,8.5,0,10.6,59.6,165.4,108.1,63,15.1,9.8,1.2,459
215,2011,12,Uttar Pradesh,Banda,0.8,7.9,0.2,0,8.2,97.6,153.5,146,97.5,27.2,8.1,0.2,547.2
215,2012,12,Uttar Pradesh,Banda,32,10.4,1.9,6.2,0.1,13.2,338,218.1,165,0,0,0,784.9
215,2013,12,Uttar Pradesh,Banda,0,78.8,2.7,1.2,0,410.8,331.1,306.6,35.9,120.2,0,1.7,1289
215,2014,12,Uttar Pradesh,Banda,84.9,33.9,48.2,0.1,0.9,54.4,104.4,157.9,82.5,57.8,0,14.2,639.2
215,2015,12,Uttar Pradesh,Banda,39.8,24.5,100.8,18,0.6,82.8,207.2,117.6,69.3,8.8,1.6,6.2,677.2
216,2005,12,Uttar Pradesh,Varanasi,16.2,37.6,34.6,0,15,36,268,315,103,16,0,2,843.4
216,2006,12,Uttar Pradesh,Varanasi,0,0,22,25,32,32,376,203,67,16,3,0,776
216,2007,12,Uttar Pradesh,Varanasi,0,61,49,2,24,139,215.8,89.8,170,29.3,0,0.3,780.2
216,2008,12,Uttar Pradesh,Varanasi,10.3,11.2,0.1,0.3,22.1,292,474.2,349.2,48.8,2.1,0,0,1210.3
216,2009,12,Uttar Pradesh,Varanasi,0.6,0,0,0.9,14.9,4.9,188.2,88.2,111.4,9.3,0,0,418.4
216,2010,12,Uttar Pradesh,Varanasi,1.5,4.3,5.7,0.5,18.4,58.1,134.6,24.4,33.2,2.9,0,0,283.6
216,2011,12,Uttar Pradesh,Varanasi,2.1,5.7,5.7,0.7,25.2,73,190,219.5,139.6,5.8,1.6,0.1,669
216,2012,12,Uttar Pradesh,Varanasi,23,0.8,13.5,33.1,0,33.8,347.9,158.1,128,13.6,0,0,751.8
216,2013,12,Uttar Pradesh,Varanasi,8.1,68.1,7.3,11.4,0,164.7,246.9,274.3,86.7,161.6,0,0,1029.1
216,2014,12,Uttar Pradesh,Varanasi,56.4,41.8,16.3,0.1,25,27.8,318.1,218.9,118.6,96.9,0,2.9,922.8
216,2015,12,Uttar Pradesh,Varanasi,35.6,2.4,32.6,57.7,0,168.6,318.7,225.2,10.1,22.4,0,0.7,874
217,2005,12,Uttar Pradesh,Mirzpur,23,43,18,0,0,20,290,268,116,4,0,29,811
217,2006,12,Uttar Pradesh,Mirzpur,0,0,0,43,11,70,354,297,36,5,0,0,816
217,2007,12,Uttar Pradesh,Mirzpur,0,57,38,0,17.2,73.3,276.8,124.4,154.3,2.9,0,0,743.9
217,2008,12,Uttar Pradesh,Mirzpur,316.2,455.1,327.8,22.3,0,0,0,0,0,0,0,0,1121.4
217,2009,12,Uttar Pradesh,Mirzpur,2.4,170.4,42.9,91.7,37.9,0,0,0,0,0,0,0,345.3
217,2010,12,Uttar Pradesh,Mirzpur,0.8,8.3,2.7,1.1,4,82.5,226.9,157.6,52.8,11.8,3,0,551.5
217,2011,12,Uttar Pradesh,Mirzpur,0.7,7.3,1.9,0,1.1,56.9,107.5,13.1,28.2,2.9,0,0,219.6
217,2012,12,Uttar Pradesh,Mirzpur,12.5,0,0,18,0,7.3,285.2,283.8,482.8,2.3,0,0,1091.9
